# Time,data
1.254199999999999982e+00,1.378810279114209558e-01
1.254299999999999971e+00,3.950653871819236884e-01
1.254399999999999959e+00,3.443041303923114471e-01
1.254499999999999948e+00,2.705621785528833922e-01
1.254599999999999937e+00,7.829791905862348855e-02
1.254699999999999926e+00,5.852234418195428889e-02
1.254799999999999915e+00,4.473492884358925004e-01
1.254899999999999904e+00,-1.308878090831366858e-01
1.254999999999999893e+00,6.955080158320552375e-01
1.255100000000000104e+00,4.018265661219074247e-01
1.255200000000000093e+00,6.400055057525035895e-01
1.255300000000000082e+00,1.713247705767602658e-01
1.255400000000000071e+00,3.327733823123661394e-01
1.255500000000000060e+00,-2.628613966381919687e-01
1.255600000000000049e+00,5.511573217917359324e-02
1.255700000000000038e+00,4.781432645475415799e-01
1.255800000000000027e+00,1.036065573037699417e-01
1.255900000000000016e+00,3.920654138743595030e-01
1.256000000000000005e+00,2.795152572491584331e-01
1.256099999999999994e+00,3.003967849483161756e-01
1.256199999999999983e+00,-1.875606717062189843e-01
1.256299999999999972e+00,-1.315959833757313624e-01
1.256399999999999961e+00,-2.169142203582219153e-01
1.256499999999999950e+00,-3.607835138939443631e-01
1.256599999999999939e+00,4.061754400660577136e-01
1.256699999999999928e+00,6.020702602135735715e-02
1.256799999999999917e+00,-3.763965261587090549e-01
1.256899999999999906e+00,3.917354941382174549e-01
1.256999999999999895e+00,5.651444170283823620e-01
1.257100000000000106e+00,5.506444637453022928e-01
1.257200000000000095e+00,-2.697752541964900108e-01
1.257300000000000084e+00,1.982842248149874198e-02
1.257400000000000073e+00,2.172358356898895781e-01
1.257500000000000062e+00,-1.462775899318461970e-01
1.257600000000000051e+00,-2.726874987345872525e-01
1.257700000000000040e+00,4.606053353490846547e-01
1.257800000000000029e+00,5.403687492113226076e-01
1.257900000000000018e+00,4.420978057500296043e-01
1.258000000000000007e+00,-2.690721893843052714e-01
1.258099999999999996e+00,-3.389586388177431298e-01
1.258199999999999985e+00,2.564640022888395876e-01
1.258299999999999974e+00,-1.804575296727478628e-02
1.258399999999999963e+00,2.500893584985837137e-01
1.258499999999999952e+00,-4.041522488420393189e-01
1.258599999999999941e+00,4.449535218656129887e-01
1.258699999999999930e+00,-6.743443529924708635e-02
1.258799999999999919e+00,3.043078429985206501e-01
1.258899999999999908e+00,-3.684167344320989912e-01
1.258999999999999897e+00,1.263573269377837871e-01
1.259100000000000108e+00,1.211577046980898409e-01
1.259200000000000097e+00,3.282666718331725964e-01
1.259300000000000086e+00,-2.971786483239756138e-01
1.259400000000000075e+00,2.622300328491878885e-01
1.259500000000000064e+00,1.362249012197118692e-01
1.259600000000000053e+00,-1.047592039380985662e-01
1.259700000000000042e+00,-3.172179842001153771e-01
1.259800000000000031e+00,-5.149160061500579477e-01
1.259900000000000020e+00,-2.684030272733267108e-01
1.260000000000000009e+00,-8.316879157444101445e-02
1.260099999999999998e+00,-3.325716517742086098e-01
1.260199999999999987e+00,-4.363637633246027492e-01
1.260299999999999976e+00,-1.414862298093811921e-01
1.260399999999999965e+00,2.826704535925530504e-01
1.260499999999999954e+00,-2.731892499536581198e-01
1.260599999999999943e+00,-4.048548196750343386e-01
1.260699999999999932e+00,1.214275245001419368e-01
1.260799999999999921e+00,3.679280641112151473e-01
1.260899999999999910e+00,9.228393677220592117e-02
1.260999999999999899e+00,3.081542952975502292e-01
1.261100000000000110e+00,-8.958473591075988285e-02
1.261200000000000099e+00,1.718557118185980448e-01
1.261300000000000088e+00,-5.906461200118828803e-02
1.261400000000000077e+00,2.581761303672042152e-01
1.261500000000000066e+00,-2.659097847713263185e-01
1.261600000000000055e+00,1.458940957628174218e-01
1.261700000000000044e+00,-6.490871937132867142e-01
1.261800000000000033e+00,1.352853654866847943e-02
1.261900000000000022e+00,-7.681732201242297275e-02
1.262000000000000011e+00,-4.425544016419286075e-01
1.262100000000000000e+00,-3.328062210216820027e-01
1.262199999999999989e+00,-1.140196027091365805e-01
1.262299999999999978e+00,-2.597793197155041645e-01
1.262399999999999967e+00,-2.474783932172223699e-01
1.262499999999999956e+00,3.090760256455038490e-02
1.262599999999999945e+00,-1.291301469799910340e-02
1.262699999999999934e+00,-2.449120825266233870e-01
1.262799999999999923e+00,-1.666182027099641916e-01
1.262899999999999912e+00,6.551407338765335986e-02
1.262999999999999901e+00,-6.598360439575209346e-01
1.263099999999999890e+00,-6.444815459574463334e-01
1.263200000000000101e+00,2.082563258573624232e-01
1.263300000000000090e+00,-7.077657694288619350e-02
1.263400000000000079e+00,-6.122782645736595253e-01
1.263500000000000068e+00,-2.837616717017061863e-01
1.263600000000000056e+00,3.163671507212051370e-02
1.263700000000000045e+00,-3.802201102494884855e-01
1.263800000000000034e+00,-3.364765384117847091e-01
1.263900000000000023e+00,-6.379178821901709817e-01
1.264000000000000012e+00,-6.198198747518368634e-01
1.264100000000000001e+00,-5.097063097074541194e-01
1.264199999999999990e+00,-3.423259869358661889e-01
1.264299999999999979e+00,4.662414506288503624e-02
1.264399999999999968e+00,-4.389826887305899872e-01
1.264499999999999957e+00,-7.921867588550385308e-01
1.264599999999999946e+00,-5.964628315679683102e-01
1.264699999999999935e+00,-4.482084513658926572e-01
1.264799999999999924e+00,-1.871414718217859763e-01
1.264899999999999913e+00,1.215206581333005964e-03
1.264999999999999902e+00,-5.114999902263608345e-01
1.265099999999999891e+00,-6.811530914660522962e-01
1.265200000000000102e+00,-7.765293172712472991e-02
1.265300000000000091e+00,-1.988884070643534008e-01
1.265400000000000080e+00,3.366333025037582249e-02
1.265500000000000069e+00,-3.872191911707613121e-01
1.265600000000000058e+00,-6.883772368681950748e-01
1.265700000000000047e+00,-5.836048672049929387e-01
1.265800000000000036e+00,-7.680232743652626315e-02
1.265900000000000025e+00,-3.312595643672572865e-01
1.266000000000000014e+00,-4.580458057984371223e-01
1.266100000000000003e+00,-7.340702680955824011e-02
1.266199999999999992e+00,-3.833375954009646258e-01
1.266299999999999981e+00,-3.640136998920526779e-01
1.266399999999999970e+00,-6.104536867609554607e-01
1.266499999999999959e+00,-4.014508474408140515e-02
1.266599999999999948e+00,-1.281214692647379971e-01
1.266699999999999937e+00,-7.850930476209213582e-01
1.266799999999999926e+00,-6.058517985967141195e-01
1.266899999999999915e+00,-2.463133984095384754e-01
1.266999999999999904e+00,-3.365644315918828733e-01
1.267099999999999893e+00,-1.961493709974987398e-01
1.267200000000000104e+00,-7.482548914078067659e-01
1.267300000000000093e+00,3.249499456505522410e-02
1.267400000000000082e+00,-1.797919545088649818e-01
1.267500000000000071e+00,-1.984790271286098751e-01
1.267600000000000060e+00,-2.282992028883379376e-03
1.267700000000000049e+00,-3.590301100614062824e-01
1.267800000000000038e+00,-1.580555121030513543e-02
1.267900000000000027e+00,-5.385726548650329182e-01
1.268000000000000016e+00,-9.189019095049171248e-01
1.268100000000000005e+00,-5.433436278572052469e-01
1.268199999999999994e+00,-5.094807530045866173e-01
1.268299999999999983e+00,-4.819080795851034549e-01
1.268399999999999972e+00,-7.112341364360654783e-01
1.268499999999999961e+00,-7.983972526734062214e-02
1.268599999999999950e+00,-1.791857415423854238e-01
1.268699999999999939e+00,-4.457459604184905722e-01
1.268799999999999928e+00,-5.791044081072611593e-01
1.268899999999999917e+00,-3.698802094499930027e-01
1.268999999999999906e+00,-1.293393571178234058e-01
1.269099999999999895e+00,-9.543368352185159775e-01
1.269200000000000106e+00,-7.368295186937391383e-01
1.269300000000000095e+00,-1.601517787505185586e-01
1.269400000000000084e+00,-2.550627892677603814e-01
1.269500000000000073e+00,-9.016256250560994445e-02
1.269600000000000062e+00,-7.021537610233669069e-01
1.269700000000000051e+00,-3.659248273950740371e-01
1.269800000000000040e+00,-2.686001681450037593e-01
1.269900000000000029e+00,-3.779208338631315778e-01
1.270000000000000018e+00,-3.379703720481034290e-01
1.270100000000000007e+00,-1.929296699703858531e-01
1.270199999999999996e+00,-7.135983269243393323e-01
1.270299999999999985e+00,-8.007981451869983225e-01
1.270399999999999974e+00,-4.591040462090637542e-01
1.270499999999999963e+00,-1.552120969580674803e-01
1.270599999999999952e+00,-4.051044108407835243e-01
1.270699999999999941e+00,-9.035386703573561329e-01
1.270799999999999930e+00,-8.810702575273798853e-02
1.270899999999999919e+00,-9.046602290037941696e-02
1.270999999999999908e+00,-1.389489201042066746e-01
1.271099999999999897e+00,-6.323301370148585177e-01
1.271200000000000108e+00,-7.143329171596324301e-02
1.271300000000000097e+00,-5.291366931732843781e-01
1.271400000000000086e+00,-8.642454197027638063e-02
1.271500000000000075e+00,-3.087997929830089694e-01
1.271600000000000064e+00,-4.081640130215388185e-01
1.271700000000000053e+00,-9.478143984511736564e-01
1.271800000000000042e+00,-2.319239392897300966e-01
1.271900000000000031e+00,-5.032023559874208019e-01
1.272000000000000020e+00,-5.832416729086700169e-01
1.272100000000000009e+00,-4.855080749304702681e-01
1.272199999999999998e+00,-4.422552311089865684e-01
1.272299999999999986e+00,-2.515165061738056096e-01
1.272399999999999975e+00,-1.903182731423777030e-01
1.272499999999999964e+00,-2.087082767576143860e-01
1.272599999999999953e+00,-3.832529444336334468e-01
1.272699999999999942e+00,-5.727389229700665663e-01
1.272799999999999931e+00,-9.373775159811079671e-01
1.272899999999999920e+00,-1.553189813450626122e-01
1.272999999999999909e+00,-2.698439739455531505e-01
1.273099999999999898e+00,-1.591273843923707298e-01
1.273200000000000109e+00,-2.511632130925017803e-01
1.273300000000000098e+00,-1.029885168223932279e+00
1.273400000000000087e+00,-1.450912785921335546e-01
1.273500000000000076e+00,-6.865552643266711330e-01
1.273600000000000065e+00,-5.472158098505115476e-01
1.273700000000000054e+00,-8.043798075789458935e-01
1.273800000000000043e+00,-6.823727067291478487e-01
1.273900000000000032e+00,-6.237006196667678193e-01
1.274000000000000021e+00,-8.139350625565086039e-01
1.274100000000000010e+00,-1.030480770447891326e+00
1.274199999999999999e+00,-9.147999178547472354e-01
1.274299999999999988e+00,-5.665448338402413464e-01
1.274399999999999977e+00,-2.255032714093546664e-01
1.274499999999999966e+00,-6.170758425674974790e-01
1.274599999999999955e+00,-1.314103235249043378e-01
1.274699999999999944e+00,-5.235877046985085714e-01
1.274799999999999933e+00,-7.977892561328556731e-01
1.274899999999999922e+00,-6.774438053138849281e-01
1.274999999999999911e+00,-6.900819626008070085e-02
1.275099999999999900e+00,-9.193311801163084329e-02
1.275199999999999889e+00,-4.704576977275931604e-01
1.275300000000000100e+00,-5.325803358059038040e-01
1.275400000000000089e+00,-2.400598489415068926e-01
1.275500000000000078e+00,-1.002905685612612174e+00
1.275600000000000067e+00,-1.882318962247619965e-01
1.275700000000000056e+00,-9.130096605901778517e-01
1.275800000000000045e+00,-5.688667454861938699e-01
1.275900000000000034e+00,-6.092603196764538875e-01
1.276000000000000023e+00,-1.292425260197244130e-01
1.276100000000000012e+00,-9.848346065611717215e-01
1.276200000000000001e+00,-2.152368837453575434e-01
1.276299999999999990e+00,-5.218611728086279822e-01
1.276399999999999979e+00,-2.185485628955248227e-01
1.276499999999999968e+00,-8.791672666923441293e-01
1.276599999999999957e+00,-3.048329392002090410e-01
1.276699999999999946e+00,-6.527359509200436616e-01
1.276799999999999935e+00,-9.585228543084904906e-01
1.276899999999999924e+00,-1.021527732449874826e+00
1.276999999999999913e+00,-8.913932411059738437e-01
1.277099999999999902e+00,-7.933220428591079010e-01
1.277199999999999891e+00,-8.554290928603375255e-01
1.277300000000000102e+00,-9.788304829895644321e-02
1.277400000000000091e+00,-7.912007793769615382e-02
1.277500000000000080e+00,-1.052278309303787740e+00
1.277600000000000069e+00,-6.845058198429281315e-01
1.277700000000000058e+00,-5.898723395259617419e-01
1.277800000000000047e+00,-5.568570221266978537e-01
1.277900000000000036e+00,-9.726309355596536310e-01
1.278000000000000025e+00,-9.428951977303059451e-01
1.278100000000000014e+00,-9.697032690175022562e-02
1.278200000000000003e+00,-9.295989778098341372e-01
1.278299999999999992e+00,-8.318677671004210961e-01
1.278399999999999981e+00,-7.828840573831390426e-01
1.278499999999999970e+00,-3.937230133148449385e-01
1.278599999999999959e+00,-8.591838560774485156e-01
1.278699999999999948e+00,-1.436322879695307586e-01
1.278799999999999937e+00,-5.650092321216371172e-01
1.278899999999999926e+00,-2.302229610151008687e-01
1.278999999999999915e+00,-2.642889286316973951e-01
1.279099999999999904e+00,-6.150424014881495927e-01
1.279199999999999893e+00,-5.321712334053373405e-01
1.279300000000000104e+00,-8.822526828783137098e-01
1.279400000000000093e+00,-1.038233819486463760e+00
1.279500000000000082e+00,-5.346766840984338298e-01
1.279600000000000071e+00,-9.861217311006250652e-01
1.279700000000000060e+00,-8.640800405909023763e-01
1.279800000000000049e+00,-7.631823938511943517e-01
1.279900000000000038e+00,-9.509095664125561953e-01
1.280000000000000027e+00,-5.588159980380414948e-01
1.280100000000000016e+00,-6.025976724214342495e-01
1.280200000000000005e+00,-5.076214832508199049e-01
1.280299999999999994e+00,-1.040540990827690804e-01
1.280399999999999983e+00,-4.560698650646579644e-01
1.280499999999999972e+00,-3.291134501539878521e-01
1.280599999999999961e+00,-7.469381616845062188e-01
1.280699999999999950e+00,-7.329208989919111517e-02
1.280799999999999939e+00,-3.893897744639773784e-01
1.280899999999999928e+00,-9.791505064114679469e-01
1.280999999999999917e+00,-6.884931062504373589e-01
1.281099999999999905e+00,-1.493349939347610178e-01
1.281199999999999894e+00,-1.769986547721692505e-01
1.281300000000000106e+00,-4.589815622033910358e-01
1.281400000000000095e+00,-7.876746015800359935e-01
1.281500000000000083e+00,-5.956129324832402094e-01
1.281600000000000072e+00,-5.737767153349578875e-01
1.281700000000000061e+00,-1.885485923218139792e-01
1.281800000000000050e+00,-6.871127211054511852e-01
1.281900000000000039e+00,-8.174691787681530597e-01
1.282000000000000028e+00,-4.457479773469951723e-01
1.282100000000000017e+00,-6.675195718118600574e-01
1.282200000000000006e+00,-5.885303093146576625e-01
1.282299999999999995e+00,-9.280837023361634408e-01
1.282399999999999984e+00,-1.423864762264870354e-02
1.282499999999999973e+00,-8.981816432481228851e-01
1.282599999999999962e+00,-4.004086541763564044e-01
1.282699999999999951e+00,-6.193121940026014016e-02
1.282799999999999940e+00,-7.008790937777845675e-01
1.282899999999999929e+00,-6.791409039994604768e-01
1.282999999999999918e+00,-1.176281038872158957e-01
1.283099999999999907e+00,-1.165955100397574329e-01
1.283199999999999896e+00,-1.792870326489882649e-01
1.283300000000000107e+00,-7.856328838151174221e-01
1.283400000000000096e+00,-3.971706944908567349e-01
1.283500000000000085e+00,-1.708580769030334512e-01
1.283600000000000074e+00,4.402235765190387617e-03
1.283700000000000063e+00,4.165683839460809779e-02
1.283800000000000052e+00,-1.081208174246913734e-01
1.283900000000000041e+00,-3.750251118300242381e-01
1.284000000000000030e+00,-4.577408072413931550e-01
1.284100000000000019e+00,8.382969584632138371e-03
1.284200000000000008e+00,-6.294359334009752560e-01
1.284299999999999997e+00,-7.648340539726202758e-01
1.284399999999999986e+00,-5.606517196466456188e-01
1.284499999999999975e+00,-2.716279515302489900e-01
1.284599999999999964e+00,-3.425254609851724474e-01
1.284699999999999953e+00,-3.473069739365596265e-01
1.284799999999999942e+00,-5.148050889977997535e-01
1.284899999999999931e+00,-1.424827618139280494e-01
1.284999999999999920e+00,7.017847466641302656e-02
1.285099999999999909e+00,-7.353207741237965944e-01
1.285199999999999898e+00,-7.137051346636581473e-01
1.285300000000000109e+00,-3.263985000379429624e-01
1.285400000000000098e+00,-4.955276152288678460e-01
1.285500000000000087e+00,-3.748988419382211501e-01
1.285600000000000076e+00,-5.819224583212228019e-01
1.285700000000000065e+00,9.465421228586012869e-02
1.285800000000000054e+00,-7.732307630845154378e-01
1.285900000000000043e+00,-6.211718134093326960e-01
1.286000000000000032e+00,-1.807478845035754844e-01
1.286100000000000021e+00,-1.936091233255458066e-01
1.286200000000000010e+00,-2.968141362136411110e-01
1.286299999999999999e+00,-2.109459698605220535e-01
1.286399999999999988e+00,9.079383394730022871e-03
1.286499999999999977e+00,-3.980748082158345746e-01
1.286599999999999966e+00,-5.652454443409085094e-01
1.286699999999999955e+00,-7.732907170406775332e-01
1.286799999999999944e+00,-2.167264137427244997e-01
1.286899999999999933e+00,-1.220546207180556175e-01
1.286999999999999922e+00,-4.641520566384919055e-01
1.287099999999999911e+00,-2.843732665792790271e-01
1.287199999999999900e+00,7.970005010828606906e-02
1.287300000000000111e+00,-4.496802355484514901e-01
1.287400000000000100e+00,4.251944461496337535e-02
1.287500000000000089e+00,-2.768999233191763998e-01
1.287600000000000078e+00,1.734328283465851328e-01
1.287700000000000067e+00,-5.417609274262529251e-01
1.287800000000000056e+00,-1.011498269630608515e-01
1.287900000000000045e+00,-6.624660474403265553e-01
1.288000000000000034e+00,2.918077899474114112e-02
1.288100000000000023e+00,-4.164586882250052025e-01
1.288200000000000012e+00,-5.511546196622605365e-01
1.288300000000000001e+00,-9.411528682609060503e-02
1.288399999999999990e+00,-5.118612779789993850e-01
1.288499999999999979e+00,-1.831841253762624966e-01
1.288599999999999968e+00,-5.494566703125531859e-01
1.288699999999999957e+00,-7.309368949489666312e-01
1.288799999999999946e+00,-2.671322189475025533e-01
1.288899999999999935e+00,-2.362285273735653668e-01
1.288999999999999924e+00,-6.753673107011701759e-01
1.289099999999999913e+00,-2.112036406723661885e-01
1.289199999999999902e+00,-4.490459802450732507e-01
1.289299999999999891e+00,-2.150036808072999794e-01
1.289400000000000102e+00,-4.814903505878562195e-01
1.289500000000000091e+00,2.152931829528370589e-01
1.289600000000000080e+00,-3.362569320066447487e-01
1.289700000000000069e+00,-2.652151085091935534e-01
1.289800000000000058e+00,-1.994051959362146409e-01
1.289900000000000047e+00,-5.906732657953632781e-01
1.290000000000000036e+00,-3.155805629028950454e-01
1.290100000000000025e+00,1.626918161280472841e-01
1.290200000000000014e+00,-5.880396402922377641e-01
1.290300000000000002e+00,-1.982242170926258873e-01
1.290399999999999991e+00,-4.460823366303715565e-01
1.290499999999999980e+00,-2.003109754131741638e-01
1.290599999999999969e+00,-4.254600883496625352e-01
1.290699999999999958e+00,-2.380311327623123585e-01
1.290799999999999947e+00,-4.029569873595360008e-01
1.290899999999999936e+00,2.283581553064057967e-01
1.290999999999999925e+00,-1.277709376968623189e-01
1.291099999999999914e+00,-6.400181282781919334e-01
1.291199999999999903e+00,-1.143181446403706003e-01
1.291299999999999892e+00,3.441233471952486189e-01
1.291400000000000103e+00,2.322441608293024373e-01
1.291500000000000092e+00,-3.006040611434691590e-01
1.291600000000000081e+00,-3.581322669758645327e-01
1.291700000000000070e+00,-3.989804019147143999e-01
1.291800000000000059e+00,-3.078029381655983387e-02
1.291900000000000048e+00,4.319593351361050715e-02
1.292000000000000037e+00,9.998434442653136855e-02
1.292100000000000026e+00,1.844385200053686447e-01
1.292200000000000015e+00,-7.088484838176195568e-02
1.292300000000000004e+00,-2.038647709592897317e-01
1.292399999999999993e+00,3.523953042788322554e-01
1.292499999999999982e+00,-3.590810843488767556e-02
1.292599999999999971e+00,-1.508653233819650108e-01
1.292699999999999960e+00,-4.904807086290158269e-01
1.292799999999999949e+00,-2.613213340302637522e-01
1.292899999999999938e+00,-4.629010277097012072e-01
1.292999999999999927e+00,-2.823585924444983464e-01
1.293099999999999916e+00,5.102351665770099576e-02
1.293199999999999905e+00,-1.067777301383796007e-01
1.293299999999999894e+00,-1.240995615787243156e-01
1.293400000000000105e+00,-4.779665991001985637e-02
1.293500000000000094e+00,-3.519403340152276183e-01
1.293600000000000083e+00,3.788019067934800255e-01
1.293700000000000072e+00,4.155032861139223432e-01
1.293800000000000061e+00,3.832533812649811522e-01
1.293900000000000050e+00,-4.729939769060093613e-01
1.294000000000000039e+00,2.443121709621945414e-01
1.294100000000000028e+00,-1.044541562223227360e-01
1.294200000000000017e+00,1.306575475206652737e-01
1.294300000000000006e+00,-1.697026503188664992e-01
1.294399999999999995e+00,-2.648639007951175683e-02
1.294499999999999984e+00,-2.528085966780903582e-01
1.294599999999999973e+00,4.971588397378786106e-01
1.294699999999999962e+00,-3.825572273242339172e-01
1.294799999999999951e+00,-3.600694722540687120e-01
1.294899999999999940e+00,-1.413347685500072060e-01
1.294999999999999929e+00,-1.983379601507874179e-01
1.295099999999999918e+00,1.825782405754653448e-01
1.295199999999999907e+00,1.572342839352968147e-01
1.295299999999999896e+00,-6.393657318340112417e-02
1.295400000000000107e+00,4.853262232892843753e-01
1.295500000000000096e+00,-2.728672094122592817e-01
1.295600000000000085e+00,5.489549663834357718e-01
1.295700000000000074e+00,-1.295084652506148237e-01
1.295800000000000063e+00,4.571533347508351386e-01
1.295900000000000052e+00,1.180817152791001634e-01
1.296000000000000041e+00,-3.298277924074662915e-01
1.296100000000000030e+00,-3.143089832969284125e-01
1.296200000000000019e+00,9.925480637367534165e-02
1.296300000000000008e+00,3.377082105550249791e-01
1.296399999999999997e+00,5.281555577225781617e-01
1.296499999999999986e+00,-3.394613876420617959e-01
1.296599999999999975e+00,6.005359044679308145e-01
1.296699999999999964e+00,-1.226735546507562169e-01
1.296799999999999953e+00,-1.347833206878008561e-01
1.296899999999999942e+00,6.116178457853060912e-02
1.296999999999999931e+00,2.903922567712083347e-01
1.297099999999999920e+00,-2.465551490917344823e-03
1.297199999999999909e+00,9.102964619030678994e-02
1.297299999999999898e+00,3.292938823004759596e-01
1.297400000000000109e+00,3.975583356109954614e-02
1.297500000000000098e+00,-2.603789663796708953e-01
1.297600000000000087e+00,4.110239464256494890e-01
1.297700000000000076e+00,4.588876468920043972e-01
1.297800000000000065e+00,1.860517332649495037e-01
1.297900000000000054e+00,4.613021781539025645e-01
1.298000000000000043e+00,2.083282502618948040e-01
1.298100000000000032e+00,3.840070278052538644e-01
1.298200000000000021e+00,3.640471899781871912e-02
1.298300000000000010e+00,-2.019430059810325417e-01
1.298399999999999999e+00,2.316871473554290295e-01
1.298499999999999988e+00,5.153269567634903847e-01
1.298599999999999977e+00,6.205131513266763932e-01
1.298699999999999966e+00,6.782273733739186961e-01
1.298799999999999955e+00,-2.182379361052574906e-01
1.298899999999999944e+00,-1.374191209263815605e-01
1.298999999999999932e+00,6.647906592949106575e-01
1.299099999999999921e+00,-5.444278103225619336e-02
1.299199999999999910e+00,-7.196505303402632447e-02
1.299299999999999899e+00,7.790353664479484630e-01
1.299400000000000110e+00,5.344772432892800351e-01
1.299500000000000099e+00,-5.209188688283473978e-02
1.299600000000000088e+00,1.189771776663776648e-01
1.299700000000000077e+00,-1.515017699136337326e-01
1.299800000000000066e+00,-8.741647357235823868e-02
1.299900000000000055e+00,5.852886125725317301e-01
1.300000000000000044e+00,-4.165792034267436911e-02
1.300100000000000033e+00,5.518637416396053874e-01
1.300200000000000022e+00,-1.191128676364625466e-01
1.300300000000000011e+00,7.285964287925760230e-01
1.300400000000000000e+00,1.902891347387495879e-01
1.300499999999999989e+00,1.996918520954490961e-01
1.300599999999999978e+00,5.475836000514888724e-01
1.300699999999999967e+00,6.207748953245114665e-01
1.300799999999999956e+00,6.872321994400805156e-01
1.300899999999999945e+00,6.654479065327938425e-01
1.300999999999999934e+00,1.931566152012775817e-01
1.301099999999999923e+00,3.304690169618594853e-01
1.301199999999999912e+00,4.874885242793530193e-01
1.301299999999999901e+00,6.651143493057161127e-01
1.301399999999999890e+00,1.512723041808127500e-01
1.301500000000000101e+00,6.428710079566364310e-01
1.301600000000000090e+00,6.251164003915885004e-03
1.301700000000000079e+00,4.935161626061217444e-01
1.301800000000000068e+00,2.488257193801948763e-01
1.301900000000000057e+00,5.341584183966193722e-01
1.302000000000000046e+00,8.287471593262893954e-01
1.302100000000000035e+00,7.175929741854153443e-02
1.302200000000000024e+00,5.489393867792302650e-01
1.302300000000000013e+00,4.496221736222619225e-01
1.302400000000000002e+00,5.927749693726294122e-01
1.302499999999999991e+00,4.102937720431091284e-01
1.302599999999999980e+00,5.486858806752737960e-01
1.302699999999999969e+00,1.739861683149109550e-01
1.302799999999999958e+00,2.501326310046935175e-01
1.302899999999999947e+00,9.119255805217350019e-01
1.302999999999999936e+00,3.490450134756608036e-01
1.303099999999999925e+00,4.000096447619755358e-01
1.303199999999999914e+00,1.022286613254647536e+00
1.303299999999999903e+00,6.841531259082639371e-01
1.303399999999999892e+00,9.274238663368692404e-01
1.303500000000000103e+00,3.552819176220411990e-01
1.303600000000000092e+00,2.452758044647719293e-01
1.303700000000000081e+00,1.884574142311846168e-01
1.303800000000000070e+00,8.932798640096605292e-01
1.303900000000000059e+00,9.451044772428809360e-01
1.304000000000000048e+00,5.276032435422561839e-01
1.304100000000000037e+00,5.097047928191393851e-01
1.304200000000000026e+00,4.058970724847489886e-01
1.304300000000000015e+00,2.081892693144688500e-01
1.304400000000000004e+00,1.774310210317599779e-01
1.304499999999999993e+00,6.619596659162682029e-01
1.304599999999999982e+00,7.213448629503949050e-01
1.304699999999999971e+00,6.151802186107813153e-01
1.304799999999999960e+00,6.935121431229736011e-01
1.304899999999999949e+00,6.786533565152186309e-01
1.304999999999999938e+00,1.118547664077374160e+00
1.305099999999999927e+00,4.658285886596006953e-01
1.305199999999999916e+00,7.313783640504931682e-01
1.305299999999999905e+00,5.789073694922659552e-01
1.305399999999999894e+00,2.886260789779410141e-01
1.305500000000000105e+00,3.785546303915410249e-01
1.305600000000000094e+00,7.013673173875236699e-01
1.305700000000000083e+00,2.523012844656124520e-01
1.305800000000000072e+00,2.843350244223907808e-01
1.305900000000000061e+00,8.630708875894280707e-01
1.306000000000000050e+00,4.891260323022043055e-01
1.306100000000000039e+00,7.547195637420653913e-01
1.306200000000000028e+00,7.836547795991752885e-01
1.306300000000000017e+00,4.597374333164344629e-01
1.306400000000000006e+00,1.084603559253207505e+00
1.306499999999999995e+00,1.161447501141469330e+00
1.306599999999999984e+00,1.120465161269988963e+00
1.306699999999999973e+00,1.035732112031205077e+00
1.306799999999999962e+00,1.015173398435229135e+00
1.306899999999999951e+00,1.142692155264704024e+00
1.306999999999999940e+00,1.074133438831010867e+00
1.307099999999999929e+00,3.304608163784510388e-01
1.307199999999999918e+00,5.455120622336341318e-01
1.307299999999999907e+00,1.192328092964609176e+00
1.307399999999999896e+00,9.416011613598740393e-01
1.307500000000000107e+00,9.646540370649088203e-01
1.307600000000000096e+00,7.621742663402781837e-01
1.307700000000000085e+00,7.219562903921126207e-01
1.307800000000000074e+00,8.189912390732571046e-01
1.307900000000000063e+00,8.047763331859483227e-01
1.308000000000000052e+00,7.070849642545495861e-01
1.308100000000000041e+00,6.749621651448818316e-01
1.308200000000000029e+00,1.276091442046648261e+00
1.308300000000000018e+00,3.416311655343342579e-01
1.308400000000000007e+00,8.515545955684724611e-01
1.308499999999999996e+00,1.280992542965931236e+00
1.308599999999999985e+00,6.994574022288464477e-01
1.308699999999999974e+00,7.659465080632399392e-01
1.308799999999999963e+00,5.818944481818422165e-01
1.308899999999999952e+00,1.184552850345126362e+00
1.308999999999999941e+00,9.793398659559792163e-01
1.309099999999999930e+00,5.000093092290623931e-01
1.309199999999999919e+00,1.274592334381079439e+00
1.309299999999999908e+00,1.134437038409416010e+00
1.309399999999999897e+00,5.118895561889783563e-01
1.309500000000000108e+00,1.290955094929777669e+00
1.309600000000000097e+00,4.473001952199405773e-01
1.309700000000000086e+00,1.140021384496906709e+00
1.309800000000000075e+00,1.138497717209000282e+00
1.309900000000000064e+00,1.020782718586768834e+00
1.310000000000000053e+00,1.402045281142082267e+00
1.310100000000000042e+00,1.266366103832647694e+00
1.310200000000000031e+00,7.932035787533143756e-01
1.310300000000000020e+00,1.032287193245407186e+00
1.310400000000000009e+00,6.206410643797570792e-01
1.310499999999999998e+00,1.091554859967873270e+00
1.310599999999999987e+00,4.371690333116141081e-01
1.310699999999999976e+00,1.354821650696893975e+00
1.310799999999999965e+00,1.088750496515230370e+00
1.310899999999999954e+00,9.930934007439811140e-01
